"Plot Title: Pink"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20414841, SEN S/N: 20414841)","Temp, °C (LGR S/N: 20414841, SEN S/N: 20414841)"
3516,09/28/18 07:58:35 AM,287.7,18.28
3517,09/28/18 07:58:36 AM,287.6,18.28
3518,09/28/18 07:58:37 AM,287.6,18.28
3519,09/28/18 07:58:38 AM,287.7,18.28
3520,09/28/18 07:58:39 AM,287.6,18.28
3521,09/28/18 07:58:40 AM,287.6,18.28
3522,09/28/18 07:58:41 AM,287.6,18.28
3523,09/28/18 07:58:42 AM,287.6,18.28
3524,09/28/18 07:58:43 AM,287.6,18.28
3525,09/28/18 07:58:44 AM,287.6,18.29
3526,09/28/18 07:58:45 AM,287.7,18.29
3527,09/28/18 07:58:46 AM,287.6,18.27
3528,09/28/18 07:58:47 AM,287.7,18.28
3529,09/28/18 07:58:48 AM,287.8,18.27
3530,09/28/18 07:58:49 AM,287.8,18.28
3531,09/28/18 07:58:50 AM,287.7,18.28
3532,09/28/18 07:58:51 AM,287.7,18.29
3533,09/28/18 07:58:52 AM,287.7,18.28
3534,09/28/18 07:58:53 AM,287.7,18.28
3535,09/28/18 07:58:54 AM,287.7,18.28
3536,09/28/18 07:58:55 AM,287.8,18.28
3537,09/28/18 07:58:56 AM,287.7,18.29
3538,09/28/18 07:58:57 AM,287.7,18.28
3539,09/28/18 07:58:58 AM,287.7,18.28
3540,09/28/18 07:58:59 AM,287.8,18.28
3541,09/28/18 07:59:00 AM,287.8,18.29
3542,09/28/18 07:59:01 AM,287.8,18.28
3543,09/28/18 07:59:02 AM,287.7,18.28
3544,09/28/18 07:59:03 AM,287.7,18.28
3545,09/28/18 07:59:04 AM,287.5,18.29
3546,09/28/18 07:59:05 AM,287.6,18.29
3547,09/28/18 07:59:06 AM,287.6,18.30
3548,09/28/18 07:59:07 AM,287.6,18.28
3549,09/28/18 07:59:08 AM,287.5,18.29
3550,09/28/18 07:59:09 AM,287.6,18.29
3551,09/28/18 07:59:10 AM,287.6,18.29
3552,09/28/18 07:59:11 AM,287.6,18.28
3553,09/28/18 07:59:12 AM,287.7,18.27
3554,09/28/18 07:59:13 AM,287.8,18.28
3555,09/28/18 07:59:14 AM,287.8,18.28
3556,09/28/18 07:59:15 AM,287.8,18.27
3557,09/28/18 07:59:16 AM,287.6,18.28
3558,09/28/18 07:59:17 AM,287.6,18.28
3559,09/28/18 07:59:18 AM,287.5,18.28
3560,09/28/18 07:59:19 AM,287.6,18.29
3561,09/28/18 07:59:20 AM,287.5,18.29
3562,09/28/18 07:59:21 AM,287.6,18.28
3563,09/28/18 07:59:22 AM,287.7,18.28
3564,09/28/18 07:59:23 AM,287.8,18.29
3565,09/28/18 07:59:24 AM,287.6,18.28
3566,09/28/18 07:59:25 AM,287.7,18.29
3567,09/28/18 07:59:26 AM,287.6,18.28
3568,09/28/18 07:59:27 AM,287.6,18.29
3569,09/28/18 07:59:28 AM,287.6,18.29
3570,09/28/18 07:59:29 AM,287.6,18.28
3571,09/28/18 07:59:30 AM,287.6,18.29
3572,09/28/18 07:59:31 AM,287.6,18.28
3573,09/28/18 07:59:32 AM,287.6,18.28
3574,09/28/18 07:59:33 AM,287.6,18.29
3575,09/28/18 07:59:34 AM,287.6,18.29
3576,09/28/18 07:59:35 AM,287.7,18.28
3577,09/28/18 07:59:36 AM,287.7,18.28
3578,09/28/18 07:59:37 AM,287.6,18.28
3579,09/28/18 07:59:38 AM,287.6,18.28
3580,09/28/18 07:59:39 AM,287.6,18.28
3581,09/28/18 07:59:40 AM,287.7,18.29
3582,09/28/18 07:59:41 AM,287.8,18.27
3583,09/28/18 07:59:42 AM,287.8,18.27
3584,09/28/18 07:59:43 AM,287.8,18.27
3585,09/28/18 07:59:44 AM,287.8,18.28
3586,09/28/18 07:59:45 AM,287.6,18.28
3587,09/28/18 07:59:46 AM,287.7,18.28
3588,09/28/18 07:59:47 AM,287.5,18.29
3589,09/28/18 07:59:48 AM,287.6,18.28
3590,09/28/18 07:59:49 AM,287.5,18.28
3591,09/28/18 07:59:50 AM,287.6,18.30
3592,09/28/18 07:59:51 AM,287.5,18.27
3593,09/28/18 07:59:52 AM,287.8,18.28
3594,09/28/18 07:59:53 AM,287.7,18.29
3595,09/28/18 07:59:54 AM,287.8,18.29
3596,09/28/18 07:59:55 AM,287.8,18.28
3597,09/28/18 07:59:56 AM,287.8,18.29
3598,09/28/18 07:59:57 AM,287.8,18.28
3599,09/28/18 07:59:58 AM,287.8,18.29
3600,09/28/18 07:59:59 AM,287.7,18.28
3601,09/28/18 08:00:00 AM,287.7,18.28
3602,09/28/18 08:00:01 AM,287.8,18.27
3603,09/28/18 08:00:02 AM,287.8,18.28
3604,09/28/18 08:00:03 AM,287.7,18.27
3605,09/28/18 08:00:04 AM,287.6,18.27
3606,09/28/18 08:00:05 AM,287.6,18.28
3607,09/28/18 08:00:06 AM,287.6,18.28
3608,09/28/18 08:00:07 AM,287.5,18.28
3609,09/28/18 08:00:08 AM,287.5,18.28
3610,09/28/18 08:00:09 AM,287.5,18.27
3611,09/28/18 08:00:10 AM,287.6,18.29
3612,09/28/18 08:00:11 AM,287.5,18.30
3613,09/28/18 08:00:12 AM,287.6,18.29
3614,09/28/18 08:00:13 AM,287.6,18.28
3615,09/28/18 08:00:14 AM,287.6,18.28
3616,09/28/18 08:00:15 AM,287.7,18.28
3617,09/28/18 08:00:16 AM,287.6,18.28
3618,09/28/18 08:00:17 AM,287.6,18.28
3619,09/28/18 08:00:18 AM,287.7,18.28
3620,09/28/18 08:00:19 AM,287.6,18.28
3621,09/28/18 08:00:20 AM,287.6,18.29
3622,09/28/18 08:00:21 AM,287.6,18.28
3623,09/28/18 08:00:22 AM,287.6,18.29
3624,09/28/18 08:00:23 AM,287.6,18.29
3625,09/28/18 08:00:24 AM,287.5,18.28
3626,09/28/18 08:00:25 AM,287.7,18.29
3627,09/28/18 08:00:26 AM,287.6,18.28
3628,09/28/18 08:00:27 AM,287.6,18.29
3629,09/28/18 08:00:28 AM,287.7,18.28
3630,09/28/18 08:00:29 AM,287.7,18.27
3631,09/28/18 08:00:30 AM,287.7,18.28
3632,09/28/18 08:00:31 AM,287.7,18.28
3633,09/28/18 08:00:32 AM,287.6,18.28
3634,09/28/18 08:00:33 AM,287.6,18.28
3635,09/28/18 08:00:34 AM,287.6,18.27
3636,09/28/18 08:00:35 AM,287.5,18.29
3637,09/28/18 08:00:36 AM,287.5,18.30
3638,09/28/18 08:00:37 AM,287.6,18.28
3639,09/28/18 08:00:38 AM,287.6,18.28
3640,09/28/18 08:00:39 AM,287.8,18.28
3641,09/28/18 08:00:40 AM,287.8,18.28
3642,09/28/18 08:00:41 AM,287.8,18.27
3643,09/28/18 08:00:42 AM,287.8,18.28
3644,09/28/18 08:00:43 AM,287.6,18.28
3645,09/28/18 08:00:44 AM,287.5,18.29
3646,09/28/18 08:00:45 AM,287.5,18.29
3647,09/28/18 08:00:46 AM,287.5,18.29
3648,09/28/18 08:00:47 AM,287.6,18.27
3649,09/28/18 08:00:48 AM,287.6,18.29
3650,09/28/18 08:00:49 AM,287.7,18.28
3651,09/28/18 08:00:50 AM,287.5,18.28
3652,09/28/18 08:00:51 AM,287.6,18.27
3653,09/28/18 08:00:52 AM,287.7,18.28
3654,09/28/18 08:00:53 AM,287.7,18.29
3655,09/28/18 08:00:54 AM,287.6,18.29
3656,09/28/18 08:00:55 AM,287.6,18.28
3657,09/28/18 08:00:56 AM,287.6,18.28
3658,09/28/18 08:00:57 AM,287.6,18.29
3659,09/28/18 08:00:58 AM,287.7,18.29
3660,09/28/18 08:00:59 AM,287.7,18.29
3661,09/28/18 08:01:00 AM,287.6,18.28
3662,09/28/18 08:01:01 AM,287.7,18.28
3663,09/28/18 08:01:02 AM,287.6,18.28
3664,09/28/18 08:01:03 AM,287.7,18.27
3665,09/28/18 08:01:04 AM,287.8,18.28
3666,09/28/18 08:01:05 AM,287.8,18.28
3667,09/28/18 08:01:06 AM,287.8,18.27
3668,09/28/18 08:01:07 AM,287.8,18.28
3669,09/28/18 08:01:08 AM,287.8,18.28
3670,09/28/18 08:01:09 AM,287.5,18.28
3671,09/28/18 08:01:10 AM,287.6,18.27
3672,09/28/18 08:01:11 AM,287.6,18.28
3673,09/28/18 08:01:12 AM,287.7,18.27
3674,09/28/18 08:01:13 AM,287.6,18.29
3675,09/28/18 08:01:14 AM,287.7,18.28
3676,09/28/18 08:01:15 AM,287.7,18.28
3677,09/28/18 08:01:16 AM,287.7,18.29
3678,09/28/18 08:01:17 AM,287.6,18.28
3679,09/28/18 08:01:18 AM,287.6,18.29
3680,09/28/18 08:01:19 AM,287.5,18.29
3681,09/28/18 08:01:20 AM,287.5,18.28
3682,09/28/18 08:01:21 AM,287.5,18.28
3683,09/28/18 08:01:22 AM,287.6,18.28
3684,09/28/18 08:01:23 AM,287.6,18.29
3685,09/28/18 08:01:24 AM,287.6,18.29
3686,09/28/18 08:01:25 AM,287.6,18.30
3687,09/28/18 08:01:26 AM,287.7,18.29
3688,09/28/18 08:01:27 AM,287.6,18.27
3689,09/28/18 08:01:28 AM,287.6,18.27
3690,09/28/18 08:01:29 AM,287.5,18.27
3691,09/28/18 08:01:30 AM,287.5,18.29
3692,09/28/18 08:01:31 AM,287.5,18.28
3693,09/28/18 08:01:32 AM,287.6,18.29
3694,09/28/18 08:01:33 AM,287.7,18.28
3695,09/28/18 08:01:34 AM,287.7,18.28
3696,09/28/18 08:01:35 AM,287.7,18.27
3697,09/28/18 08:01:36 AM,287.7,18.27
3698,09/28/18 08:01:37 AM,287.7,18.27
3699,09/28/18 08:01:38 AM,287.5,18.28
3700,09/28/18 08:01:39 AM,287.5,18.28
3701,09/28/18 08:01:40 AM,287.5,18.29
3702,09/28/18 08:01:41 AM,287.6,18.29
3703,09/28/18 08:01:42 AM,287.5,18.28
3704,09/28/18 08:01:43 AM,287.5,18.29
3705,09/28/18 08:01:44 AM,287.5,18.28
3706,09/28/18 08:01:45 AM,287.6,18.28
3707,09/28/18 08:01:46 AM,287.6,18.28
3708,09/28/18 08:01:47 AM,287.6,18.28
3709,09/28/18 08:01:48 AM,287.6,18.28
3710,09/28/18 08:01:49 AM,287.6,18.28
3711,09/28/18 08:01:50 AM,287.6,18.28
3712,09/28/18 08:01:51 AM,287.7,18.27
3713,09/28/18 08:01:52 AM,287.7,18.29
3714,09/28/18 08:01:53 AM,287.8,18.28
3715,09/28/18 08:01:54 AM,287.7,18.28
3716,09/28/18 08:01:55 AM,287.6,18.28
3717,09/28/18 08:01:56 AM,287.5,18.29
3718,09/28/18 08:01:57 AM,287.5,18.29
3719,09/28/18 08:01:58 AM,287.6,18.28
3720,09/28/18 08:01:59 AM,287.6,18.28
3721,09/28/18 08:02:00 AM,287.6,18.27
3722,09/28/18 08:02:01 AM,287.6,18.28
3723,09/28/18 08:02:02 AM,287.6,18.28
3724,09/28/18 08:02:03 AM,287.7,18.28
3725,09/28/18 08:02:04 AM,287.8,18.27
3726,09/28/18 08:02:05 AM,287.7,18.28
3727,09/28/18 08:02:06 AM,287.8,18.27
3728,09/28/18 08:02:07 AM,287.6,18.29
3729,09/28/18 08:02:08 AM,287.5,18.28
3730,09/28/18 08:02:09 AM,287.6,18.28
3731,09/28/18 08:02:10 AM,287.6,18.27
3732,09/28/18 08:02:11 AM,287.6,18.29
3733,09/28/18 08:02:12 AM,287.6,18.29
3734,09/28/18 08:02:13 AM,287.7,18.27
3735,09/28/18 08:02:14 AM,287.6,18.28
3736,09/28/18 08:02:15 AM,287.7,18.28
3737,09/28/18 08:02:16 AM,287.7,18.28
3738,09/28/18 08:02:17 AM,287.6,18.27
3739,09/28/18 08:02:18 AM,287.8,18.27
3740,09/28/18 08:02:19 AM,287.7,18.28
3741,09/28/18 08:02:20 AM,287.7,18.28
3742,09/28/18 08:02:21 AM,287.5,18.28
3743,09/28/18 08:02:22 AM,287.5,18.27
3744,09/28/18 08:02:23 AM,287.6,18.28
3745,09/28/18 08:02:24 AM,287.7,18.28
3746,09/28/18 08:02:25 AM,287.6,18.29
3747,09/28/18 08:02:26 AM,287.5,18.27
3748,09/28/18 08:02:27 AM,287.7,18.27
3749,09/28/18 08:02:28 AM,287.6,18.28
3750,09/28/18 08:02:29 AM,287.7,18.28
3751,09/28/18 08:02:30 AM,287.6,18.28
3752,09/28/18 08:02:31 AM,287.6,18.28
3753,09/28/18 08:02:32 AM,287.6,18.28
3754,09/28/18 08:02:33 AM,287.6,18.28
3755,09/28/18 08:02:34 AM,287.6,18.29
3756,09/28/18 08:02:35 AM,287.6,18.28
3757,09/28/18 08:02:36 AM,287.6,18.28
3758,09/28/18 08:02:37 AM,287.7,18.28
3759,09/28/18 08:02:38 AM,287.6,18.28
3760,09/28/18 08:02:39 AM,287.6,18.27
3761,09/28/18 08:02:40 AM,287.5,18.28
3762,09/28/18 08:02:41 AM,287.5,18.28
3763,09/28/18 08:02:42 AM,287.5,18.28
3764,09/28/18 08:02:43 AM,287.5,18.28
3765,09/28/18 08:02:44 AM,287.6,18.28
3766,09/28/18 08:02:45 AM,287.6,18.29
3767,09/28/18 08:02:46 AM,287.6,18.28
3768,09/28/18 08:02:47 AM,287.7,18.29
3769,09/28/18 08:02:48 AM,287.8,18.28
3770,09/28/18 08:02:49 AM,287.7,18.28
3771,09/28/18 08:02:50 AM,287.7,18.28
3772,09/28/18 08:02:51 AM,287.7,18.28
3773,09/28/18 08:02:52 AM,287.7,18.28
3774,09/28/18 08:02:53 AM,287.6,18.27
3775,09/28/18 08:02:54 AM,287.7,18.27
3776,09/28/18 08:02:55 AM,287.8,18.27
3777,09/28/18 08:02:56 AM,287.7,18.27
3778,09/28/18 08:02:57 AM,287.7,18.27
3779,09/28/18 08:02:58 AM,287.5,18.27
3780,09/28/18 08:02:59 AM,287.4,18.28
3781,09/28/18 08:03:00 AM,287.5,18.28
3782,09/28/18 08:03:01 AM,287.5,18.29
3783,09/28/18 08:03:02 AM,287.5,18.28
3784,09/28/18 08:03:03 AM,287.5,18.27
3785,09/28/18 08:03:04 AM,287.5,18.28
3786,09/28/18 08:03:05 AM,287.6,18.27
3787,09/28/18 08:03:06 AM,287.5,18.29
3788,09/28/18 08:03:07 AM,287.5,18.27
3789,09/28/18 08:03:08 AM,287.5,18.27
3790,09/28/18 08:03:09 AM,287.6,18.28
3791,09/28/18 08:03:10 AM,287.6,18.28
3792,09/28/18 08:03:11 AM,287.7,18.28
3793,09/28/18 08:03:12 AM,287.6,18.27
3794,09/28/18 08:03:13 AM,287.6,18.28
3795,09/28/18 08:03:14 AM,287.7,18.28
3796,09/28/18 08:03:15 AM,287.6,18.27
3797,09/28/18 08:03:16 AM,287.6,18.28
3798,09/28/18 08:03:17 AM,287.6,18.27
3799,09/28/18 08:03:18 AM,287.7,18.27
3800,09/28/18 08:03:19 AM,287.7,18.27
3801,09/28/18 08:03:20 AM,287.6,18.27
3802,09/28/18 08:03:21 AM,287.6,18.27
3803,09/28/18 08:03:22 AM,287.5,18.28
3804,09/28/18 08:03:23 AM,287.5,18.28
3805,09/28/18 08:03:24 AM,287.7,18.28
3806,09/28/18 08:03:25 AM,287.7,18.27
3807,09/28/18 08:03:26 AM,287.6,18.28
3808,09/28/18 08:03:27 AM,287.7,18.27
3809,09/28/18 08:03:28 AM,287.6,18.27
3810,09/28/18 08:03:29 AM,287.7,18.28
3811,09/28/18 08:03:30 AM,287.7,18.28
3812,09/28/18 08:03:31 AM,287.7,18.27
3813,09/28/18 08:03:32 AM,287.6,18.27
3814,09/28/18 08:03:33 AM,287.6,18.28
3815,09/28/18 08:03:34 AM,287.5,18.27
3816,09/28/18 08:03:35 AM,287.5,18.28
3817,09/28/18 08:03:36 AM,287.5,18.27
3818,09/28/18 08:03:37 AM,287.5,18.27
3819,09/28/18 08:03:38 AM,287.5,18.27
3820,09/28/18 08:03:39 AM,287.6,18.28
3821,09/28/18 08:03:40 AM,287.6,18.28
3822,09/28/18 08:03:41 AM,287.6,18.28
3823,09/28/18 08:03:42 AM,287.6,18.28
3824,09/28/18 08:03:43 AM,287.5,18.27
3825,09/28/18 08:03:44 AM,287.5,18.27
3826,09/28/18 08:03:45 AM,287.5,18.28
3827,09/28/18 08:03:46 AM,287.5,18.28
3828,09/28/18 08:03:47 AM,287.5,18.28
3829,09/28/18 08:03:48 AM,287.5,18.28
3830,09/28/18 08:03:49 AM,287.5,18.27
3831,09/28/18 08:03:50 AM,287.5,18.27
3832,09/28/18 08:03:51 AM,287.5,18.27
3833,09/28/18 08:03:52 AM,287.5,18.28
3834,09/28/18 08:03:53 AM,287.5,18.28
3835,09/28/18 08:03:54 AM,287.6,18.28
3836,09/28/18 08:03:55 AM,287.6,18.27
3837,09/28/18 08:03:56 AM,287.6,18.27
3838,09/28/18 08:03:57 AM,287.6,18.28
3839,09/28/18 08:03:58 AM,287.5,18.27
3840,09/28/18 08:03:59 AM,287.6,18.27
3841,09/28/18 08:04:00 AM,287.6,18.27
3842,09/28/18 08:04:01 AM,287.5,18.27
3843,09/28/18 08:04:02 AM,287.6,18.27
3844,09/28/18 08:04:03 AM,287.5,18.28
3845,09/28/18 08:04:04 AM,287.5,18.27
3846,09/28/18 08:04:05 AM,287.7,18.27
3847,09/28/18 08:04:06 AM,287.6,18.27
3848,09/28/18 08:04:07 AM,287.7,18.26
3849,09/28/18 08:04:08 AM,287.6,18.27
3850,09/28/18 08:04:09 AM,287.5,18.29
3851,09/28/18 08:04:10 AM,287.5,18.27
3852,09/28/18 08:04:11 AM,287.5,18.28
3853,09/28/18 08:04:12 AM,287.5,18.27
3854,09/28/18 08:04:13 AM,287.6,18.28
3855,09/28/18 08:04:14 AM,287.6,18.28
3856,09/28/18 08:04:15 AM,287.5,18.27
3857,09/28/18 08:04:16 AM,287.6,18.27
3858,09/28/18 08:04:17 AM,287.6,18.26
3859,09/28/18 08:04:18 AM,287.7,18.27
3860,09/28/18 08:04:19 AM,287.6,18.28
3861,09/28/18 08:04:20 AM,287.7,18.27
3862,09/28/18 08:04:21 AM,287.7,18.27
3863,09/28/18 08:04:22 AM,287.8,18.28
3864,09/28/18 08:04:23 AM,287.7,18.27
3865,09/28/18 08:04:24 AM,287.6,18.27
3866,09/28/18 08:04:25 AM,287.5,18.28
3867,09/28/18 08:04:26 AM,287.6,18.27
3868,09/28/18 08:04:27 AM,287.5,18.27
3869,09/28/18 08:04:28 AM,287.5,18.28
3870,09/28/18 08:04:29 AM,287.6,18.27
3871,09/28/18 08:04:30 AM,287.5,18.28
3872,09/28/18 08:04:31 AM,287.5,18.28
3873,09/28/18 08:04:32 AM,287.6,18.27
3874,09/28/18 08:04:33 AM,287.5,18.28
3875,09/28/18 08:04:34 AM,287.5,18.27
3876,09/28/18 08:04:35 AM,287.5,18.27
3877,09/28/18 08:04:36 AM,287.5,18.27
3878,09/28/18 08:04:37 AM,287.6,18.26
3879,09/28/18 08:04:38 AM,287.6,18.27
3880,09/28/18 08:04:39 AM,287.5,18.28
3881,09/28/18 08:04:40 AM,287.5,18.28
3882,09/28/18 08:04:41 AM,287.5,18.27
3883,09/28/18 08:04:42 AM,287.5,18.26
3884,09/28/18 08:04:43 AM,287.5,18.27
3885,09/28/18 08:04:44 AM,287.5,18.28
3886,09/28/18 08:04:45 AM,287.5,18.26
3887,09/28/18 08:04:46 AM,287.5,18.26
3888,09/28/18 08:04:47 AM,287.6,18.27
3889,09/28/18 08:04:48 AM,287.5,18.27
3890,09/28/18 08:04:49 AM,287.5,18.27
3891,09/28/18 08:04:50 AM,287.5,18.26
3892,09/28/18 08:04:51 AM,287.5,18.26
3893,09/28/18 08:04:52 AM,287.5,18.28
3894,09/28/18 08:04:53 AM,287.5,18.28
3895,09/28/18 08:04:54 AM,287.6,18.27
3896,09/28/18 08:04:55 AM,287.6,18.26
3897,09/28/18 08:04:56 AM,287.5,18.27
3898,09/28/18 08:04:57 AM,287.6,18.27
3899,09/28/18 08:04:58 AM,287.8,18.29
3900,09/28/18 08:04:59 AM,287.6,18.28
3901,09/28/18 08:05:00 AM,287.6,18.28
3902,09/28/18 08:05:01 AM,287.5,18.27
3903,09/28/18 08:05:02 AM,287.5,18.26
3904,09/28/18 08:05:03 AM,287.6,18.28
3905,09/28/18 08:05:04 AM,287.5,18.28
3906,09/28/18 08:05:05 AM,287.5,18.27
3907,09/28/18 08:05:06 AM,287.5,18.27
3908,09/28/18 08:05:07 AM,287.5,18.28
3909,09/28/18 08:05:08 AM,287.5,18.27
3910,09/28/18 08:05:09 AM,287.5,18.26
3911,09/28/18 08:05:10 AM,287.6,18.27
3912,09/28/18 08:05:11 AM,287.5,18.28
3913,09/28/18 08:05:12 AM,287.5,18.28
3914,09/28/18 08:05:13 AM,287.6,18.27
3915,09/28/18 08:05:14 AM,287.6,18.28
3916,09/28/18 08:05:15 AM,287.5,18.27
3917,09/28/18 08:05:16 AM,287.5,18.27
3918,09/28/18 08:05:17 AM,287.6,18.28
3919,09/28/18 08:05:18 AM,287.6,18.27
3920,09/28/18 08:05:19 AM,287.6,18.27
3921,09/28/18 08:05:20 AM,287.6,18.28
3922,09/28/18 08:05:21 AM,287.6,18.27
3923,09/28/18 08:05:22 AM,287.6,18.26
3924,09/28/18 08:05:23 AM,287.6,18.27
3925,09/28/18 08:05:24 AM,287.6,18.27
3926,09/28/18 08:05:25 AM,287.6,18.26
3927,09/28/18 08:05:26 AM,287.5,18.28
3928,09/28/18 08:05:27 AM,287.6,18.28
3929,09/28/18 08:05:28 AM,287.5,18.28
3930,09/28/18 08:05:29 AM,287.5,18.27
3931,09/28/18 08:05:30 AM,287.5,18.27
3932,09/28/18 08:05:31 AM,287.5,18.28
3933,09/28/18 08:05:32 AM,287.6,18.28
3934,09/28/18 08:05:33 AM,287.5,18.28
3935,09/28/18 08:05:34 AM,287.5,18.27
3936,09/28/18 08:05:35 AM,287.5,18.27
3937,09/28/18 08:05:36 AM,287.5,18.28
3938,09/28/18 08:05:37 AM,287.6,18.26
3939,09/28/18 08:05:38 AM,287.6,18.27
3940,09/28/18 08:05:39 AM,287.6,18.28
3941,09/28/18 08:05:40 AM,287.6,18.27
3942,09/28/18 08:05:41 AM,287.6,18.28
3943,09/28/18 08:05:42 AM,287.5,18.26
3944,09/28/18 08:05:43 AM,287.5,18.27
3945,09/28/18 08:05:44 AM,287.7,18.27
3946,09/28/18 08:05:45 AM,287.8,18.27
3947,09/28/18 08:05:46 AM,287.8,18.26
3948,09/28/18 08:05:47 AM,287.8,18.27
3949,09/28/18 08:05:48 AM,287.5,18.27
3950,09/28/18 08:05:49 AM,287.5,18.26
3951,09/28/18 08:05:50 AM,287.5,18.26
3952,09/28/18 08:05:51 AM,287.6,18.25
3953,09/28/18 08:05:52 AM,287.5,18.26
3954,09/28/18 08:05:53 AM,287.5,18.26
3955,09/28/18 08:05:54 AM,287.6,18.26
3956,09/28/18 08:05:55 AM,287.6,18.26
3957,09/28/18 08:05:56 AM,287.7,18.26
3958,09/28/18 08:05:57 AM,287.6,18.26
3959,09/28/18 08:05:58 AM,287.6,18.27
3960,09/28/18 08:05:59 AM,287.6,18.28
3961,09/28/18 08:06:00 AM,287.5,18.28
3962,09/28/18 08:06:01 AM,287.5,18.28
3963,09/28/18 08:06:02 AM,287.5,18.27
3964,09/28/18 08:06:03 AM,287.5,18.28
3965,09/28/18 08:06:04 AM,287.5,18.28
3966,09/28/18 08:06:05 AM,287.5,18.27
3967,09/28/18 08:06:06 AM,287.5,18.26
3968,09/28/18 08:06:07 AM,287.5,18.28
3969,09/28/18 08:06:08 AM,287.6,18.27
3970,09/28/18 08:06:09 AM,287.5,18.28
3971,09/28/18 08:06:10 AM,287.5,18.28
3972,09/28/18 08:06:11 AM,287.5,18.27
3973,09/28/18 08:06:12 AM,287.5,18.27
3974,09/28/18 08:06:13 AM,287.5,18.27
3975,09/28/18 08:06:14 AM,287.5,18.28
3976,09/28/18 08:06:15 AM,287.6,18.27
3977,09/28/18 08:06:16 AM,287.5,18.27
3978,09/28/18 08:06:17 AM,287.6,18.27
3979,09/28/18 08:06:18 AM,287.5,18.27
3980,09/28/18 08:06:19 AM,287.5,18.28
3981,09/28/18 08:06:20 AM,287.5,18.27
3982,09/28/18 08:06:21 AM,287.5,18.27
3983,09/28/18 08:06:22 AM,287.6,18.26
3984,09/28/18 08:06:23 AM,287.5,18.27
3985,09/28/18 08:06:24 AM,287.6,18.27
3986,09/28/18 08:06:25 AM,287.5,18.26
3987,09/28/18 08:06:26 AM,287.6,18.27
3988,09/28/18 08:06:27 AM,287.5,18.28
3989,09/28/18 08:06:28 AM,287.6,18.27
3990,09/28/18 08:06:29 AM,287.5,18.27
3991,09/28/18 08:06:30 AM,287.6,18.27
3992,09/28/18 08:06:31 AM,287.5,18.27
3993,09/28/18 08:06:32 AM,287.5,18.26
3994,09/28/18 08:06:33 AM,287.5,18.27
3995,09/28/18 08:06:34 AM,287.5,18.27
3996,09/28/18 08:06:35 AM,287.5,18.27
3997,09/28/18 08:06:36 AM,287.5,18.28
3998,09/28/18 08:06:37 AM,287.5,18.28
3999,09/28/18 08:06:38 AM,287.5,18.27
4000,09/28/18 08:06:39 AM,287.5,18.27
4001,09/28/18 08:06:40 AM,287.5,18.27
4002,09/28/18 08:06:41 AM,287.6,18.27
4003,09/28/18 08:06:42 AM,287.5,18.28
4004,09/28/18 08:06:43 AM,287.6,18.28
4005,09/28/18 08:06:44 AM,287.6,18.27
4006,09/28/18 08:06:45 AM,287.6,18.27
4007,09/28/18 08:06:46 AM,287.6,18.28
4008,09/28/18 08:06:47 AM,287.6,18.27
4009,09/28/18 08:06:48 AM,287.6,18.27
4010,09/28/18 08:06:49 AM,287.6,18.27
4011,09/28/18 08:06:50 AM,287.7,18.26
4012,09/28/18 08:06:51 AM,287.7,18.27
4013,09/28/18 08:06:52 AM,287.6,18.28
4014,09/28/18 08:06:53 AM,287.6,18.26
4015,09/28/18 08:06:54 AM,287.5,18.27
4016,09/28/18 08:06:55 AM,287.5,18.27
4017,09/28/18 08:06:56 AM,287.6,18.26
4018,09/28/18 08:06:57 AM,287.6,18.26
4019,09/28/18 08:06:58 AM,287.6,18.28
4020,09/28/18 08:06:59 AM,287.6,18.28
4021,09/28/18 08:07:00 AM,287.6,18.27
4022,09/28/18 08:07:01 AM,287.6,18.27
4023,09/28/18 08:07:02 AM,287.6,18.27
4024,09/28/18 08:07:03 AM,287.7,18.27
4025,09/28/18 08:07:04 AM,287.7,18.26
4026,09/28/18 08:07:05 AM,287.5,18.26
4027,09/28/18 08:07:06 AM,287.5,18.26
4028,09/28/18 08:07:07 AM,287.5,18.27
4029,09/28/18 08:07:08 AM,287.5,18.27
4030,09/28/18 08:07:09 AM,287.5,18.26
4031,09/28/18 08:07:10 AM,287.5,18.27
4032,09/28/18 08:07:11 AM,287.6,18.25
4033,09/28/18 08:07:12 AM,287.6,18.27
4034,09/28/18 08:07:13 AM,287.6,18.28
4035,09/28/18 08:07:14 AM,287.6,18.27
4036,09/28/18 08:07:15 AM,287.5,18.27
4037,09/28/18 08:07:16 AM,287.5,18.26
4038,09/28/18 08:07:17 AM,287.6,18.27
4039,09/28/18 08:07:18 AM,287.5,18.27
4040,09/28/18 08:07:19 AM,287.5,18.28
4041,09/28/18 08:07:20 AM,287.5,18.26
4042,09/28/18 08:07:21 AM,287.5,18.27
4043,09/28/18 08:07:22 AM,287.5,18.27
4044,09/28/18 08:07:23 AM,287.6,18.27
4045,09/28/18 08:07:24 AM,287.7,18.26
4046,09/28/18 08:07:25 AM,287.6,18.28
4047,09/28/18 08:07:26 AM,287.6,18.26
4048,09/28/18 08:07:27 AM,287.6,18.26
4049,09/28/18 08:07:28 AM,287.5,18.27
